135652,139312,139672,139632,139432,102632,140332,139252,102672,134952,130412,33512,102752,102112,78532,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139332,102632,134952,3054,102792,3527,6446,102252,102392,6463,102512,1530,1655,8792,1238,13032,11912,2604,6423,2580,6337,5786,5951,5525,5543,5057,3457,3450,5056,3451,2720,3234,2792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,139312,135652,139672,139432,134932,142612,102632,78552,6422,139252,102672,134952,113852,102312,102792,8892,102552,102252,102112,102392,79312,102272,102512,78352,79292,11932,79472,11672,77692,5977,78832,8752,2740,959,8792,12872,8932,6421,12592,11712,6438,9132,6454,6434,6447,6423,6308,6446,6439,6432,6463,6425,6474,6420,978,3440,1715,6339,6304,6311,6310,2592,1588,2680,3494,4058,5990,5951,5970,5800,5070,5548,5550,5058,3461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,135652,102632,6422,139252,102672,3620,2194,2680,6439,6434,8892,102252,102392,3461,79472,844,11712,5947,11932,6071,1855,1660,1973,1359,1228,6311,1625,8932,12592,3418,2131,2130,8792,2743,2576,6420,7752,5351,5474,1230,3450,2654,3341,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,3494,102792,4155,959,735,59,5016,6427,779,1650,102252,102392,53,6339,3495,6470,3365,78512,79372,5859,2546,7452,2576,11912,4008,3429,3425,4032,3420,3436,1539,78272,1540,3437,8672,1699,3398,2843,1552,835,1588,5056,1587,8932,3271,2760,1555,2270,1586,4356,861,1561,3366,5776,3287,809,897,2591,2667,5636,4351,3756,1656,425,2732,5515,969,427,1672,1523,3468,5118,4340,857,173,846,4400,2731,5575,3419,2681,2783,2572,426,2648,2941,5062,1715,1562,685,1563,522,3450,2844,2688,963,1624,5057,1589,1625,2660,3068,3461,964,1064,1066,439,965,2589,858,131532,3071,2584,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7452,11712,78352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102672,78552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,5989,79472,116772,138832,6339,8892,6434,13032,134932,102672,5978,963,4720,2731,2720,2742,1539,4340,1672,2544,247,1239,2654,425,988,4404,1233,4181,5943,897,5526,5996,1178,2747,846,1552,5795,2546,1196,2687,835,5947,6340,6319,1699,1382,4155,2680,6312,177,456,6341,2545,3375,7792,5797,4032,688,735,5425,8672,6463,6439,2580,6427,3440,1396,6470,2572,2688,3274,2923,333,3494,77532,67712,685,1660,5022,710,1588,3450,5997,5800,3398,844,102852,78552,102392,79312,102412,102252,102792,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91212,7452,969,1523,102792,6339,8892,78552,6082,102392,1588,184,5997,78512,78352,1816,8812,9092,835,2576,11712,5070,8792,10212,1539,4188,3461,2580,6446,6434,782,1383,2688,425,4677,5800,1177,5294,1375,177,963,5793,809,5989,5550,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134932,134912,139252,5707,134952,79472,6339,102392,102252,102412,2742,2661,2660,3461,2576,5800,444,1071,5796,853,5997,3495,102752,8792,2580,3450,8812,5548,11732,1020,6463,6421,5069,3271,5058,6446,808,1982,3527,709,2160,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33512,7452,134932,138832,6312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79392,139252,33512,6434,3271,132112,102392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135652,134912,138832,134932,4310082,140552,102392,2487,2668,2890,4294,425,128072,2670,2900,2669,1723,6180,10412,4114,3646,2873,6179,6181,2671,2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,103032,102792,102392,835,2572,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420,5506,1586,1650,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102392,3450,3461,3484,2680,1588,2732,2572,2725,1586,2581,2688,2742,988,1003,1665,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102392,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33512,102392,102552,102512,11912,78352,3446,6311,5977,1662,1661,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271,8892,102392,3495,3450,8752,3418,2131,2130,13032,6421,1552,419,6434,6446,6325,6418,1909,4081,3100,3786,5997,2194,5017,3461,1559,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,1650,4188,425,5058,102392,134912,102792,1177,835,3440,685,2539,1656,1239,959,1672,687,3365,1660,7452,6311,6434,1699,6446,3450,1539,2680,11712,2572,8892,102252,102312,53,102512,67712,2576,2261,1635,2731,963,91212,1359,6439,184,12872,3461,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67712,1559,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,779,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102792,103032,3450,102592,2576,8772,102752,9192,1239,8792,5118,6432,8752,1177,8932,5532,953,425,5998,4155,5709,5705,6312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11732,5832,5795,5550,2735,2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102392,8752,11732,5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,2545,2688,2907,2544,3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,3450,78512,78612,5069,1650,6339,6463,2580,628,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102252,8792,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134932,139252,5622,1540,1699,835,78512,6312,6434,3461,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6434,102252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135652,6422,5978,113852,102792,102252,102112,78552,102272,8772,11932,3365,78672,8792,6301,6439,6339,3287,5058,5056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102232,102292,3365,2613,4188,687,9032,7452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,135652,139312,134912,138832,139632,103032,134932,139272,139612,6422,139252,139292,134952,139392,33512,139372,1359,102752,1635,2613,6425,102592,8892,102792,102112,102252,522,79312,78112,102732,102292,1270,483,95992,78572,119152,1793,1177,1816,3807,11672,77552,77692,78272,9092,12492,78832,77972,79332,8752,11732,9032,13032,12392,9152,324,485,6301,6433,6470,6427,6308,6441,6463,6304,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7452,102512,102712,8892,879,102252,102392,2732,78352,6434,5793,5525,5526,5534,5550,257,3484,1407,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79312,1250,281,5507,2587,5989,5933,5795,2151,2541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139312,134932,139252,281,11712,844,8892,102392,963,5544,3068,2680,3461,8752,6446,6301,6339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,139312,134912,135652,139632,134932,140772,102632,139252,134952,33512,102592,5567,2483,132112,3271,102792,3054,2687,1625,6423,963,207,102392,102252,53,122632,78552,102312,77612,2890,10412,102292,3450,5997,5800,119312,11712,3495,102752,877,5993,530,6463,119152,1512,451,6312,2576,5793,77812,78832,77552,77972,8812,6425,2673,959,2721,8792,6295,9152,11732,8932,13032,8992,11912,3068,1293,2038,427,425,184,4388,6432,3106,6446,2572,6418,6339,6311,177,2580,1672,843,6330,6328,5786,439,6286,1539,2765,2667,3498,846,3398,714,3461,4349,3507,6000,5041,3464,413,856,296,2993,4181,191,2592,2762,324,5027,5018,4188,835,3463,2575,5996,1511,685,637,468,2590,5020,1552,2660,3851,5776,,,,,,,,,,,,,,,,,,,,,,,,
134932,1239,6341,102792,177,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,135652,139672,134912,139432,134932,139252,102412,78552,77612,5997,4400,864,3495,78512,1512,78352,91212,5989,78612,7452,9192,8812,77692,78192,78832,8752,1559,8932,12592,11712,8892,2568,2667,6009,6470,6427,6423,6446,3756,688,6339,6340,6330,6328,6304,6311,6310,1699,1655,1530,5027,4340,4349,5056,2687,835,6001,5996,5993,5988,3450,5800,5070,2688,1660,5058,5017,5033,5031,3461,1588,2680,1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78172,138832,139632,139272,139252,139392,113852,5800,5963,5807,5486,3460,685,795,952544,5955,1964,2131,3418,102792,102392,1378,3546,3545,4555,1839,5539,1293,1262,703,709,5540,5518,6337,515,2074,844,2684,6448,95992,134672,102352,3548,3292,1856,1537,3396,3389,1239,6463,8892,122632,5513,60212,2582,4230,1465,102252,102112,102892,426,427,425,78472,8672,887,3145,3433,1691,102152,103032,2941,5530,6071,5830,3425,5567,91972,113152,102292,1564,2450,110,930,979,978,3452,904,1434,1967,78792,2703,1336,1389,3360,523,522,525,8992,846,6244,5798,468,212,211,800,2592,1666,1665,443,3491,1420,1247,2765,8692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,102512,1512,7452,1089,842,3486,413,4349,1559,2572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8932,184,2731,861,2673,6304,102852,5996,5800,5997,844,413,853,6311,2760,1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134932,139612,139252,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,3071,1555,5062,5978,91212,8892,78552,3068,4155,2660,102392,102512,6082,6446,7452,79292,6447,3440,11712,2680,2654,1396,3365,6463,6434,3450,3461,3287,2580,5997,963,425,835,5043,2661,5800,3421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134932,139252,425,2993,102252,963,102392,982,2765,78512,297,78352,2673,91972,6311,8792,8932,11732,9032,990,818,5776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134912,134932,5989,6339,3450,102792,809,8892,78512,102392,102592,177,5997,78272,78572,8752,2747,5993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102392,6339,5997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139252,139412,2584,6446,5800,2580,4340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,3258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102252,8792,3271,11932,471,470,79472,78552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,3287,139452,139252,142612,6422,78612,98612,113852,3466,2923,2907,4970,5456,3800,6474,1587,5125,98632,2072282,6692,6431,6470,4404,5058,102792,79312,102392,78552,78532,102232,77352,6312,5239,79292,877,8932,8812,13092,77552,78312,78272,9092,5977,106512,78832,8752,257,3440,6162,81232,12872,6421,2890,77952,5520,9,5560,184,8672,3668,5515,5786,5791,5795,1201,3433,5982,4058,190,5494,5576,6448,6447,6453,6449,7392,6446,1388,1092,476,3760,1015,6418,6420,6439,6434,6435,1210,3145,6463,6008,3860,6082,6425,3843,4608,603,3414,4382,2845,1782,2168,1220,5965,1852,6319,6339,6326,2589,5482,240,5026,5910,4155,311,572,1139,735,24,1857,5696,5833,5834,795,817,1290,1235,,,,,,,,,,,,,,,,,,,,,,,,,
6432,8292,835,6446,2580,102252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102252,78552,102232,2576,12872,81232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139612,130412,135652,134932,134912,184,139272,33512,139252,710,835,3242,102252,102792,8892,102392,102752,102592,846,6432,4340,1672,5997,687,1512,8932,3461,6001,5996,697,3509,1097,1523,8792,6339,714,2661,959,2660,698,809,5515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,102392,5800,78352,102512,6447,67712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130412,139312,134912,134932,139612,6422,139252,6447,102252,139412,3494,6310,1631,8892,2576,291,2724,2743,3450,3530,3495,122732,6304,6311,5021,2740,5793,6301,6339,6418,5017,5030,6427,6446,6439,6432,6435,6320,6463,6425,6420,6328,3116,2774,281,2720,969,2722,5542,5548,5558,5550,5513,5041,5020,5056,5022,5062,5037,3461,5031,5018,2765,5045,3271,1559,3097,3120,3107,3126,3101,3128,3119,2760,2762,2745,2732,2764,1948,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6069,102252,78432,3495,1816,483,959,1967,6310,184,6339,6463,10372,10352,10332,10272,5621,5998,1089,6345,1406,1359,1446,1090,879,2747,427,5982,6001,5995,1586,5997,2676,2932,3297,289,3072,497,877,4067,3425,1547,3287,1300,1299,2068,1302,5562,5548,5069,5532,5550,2539,2680,1888,5027,5058,5020,3461,1473,1375,843,3851,3466,3271,2197,514,2732,1699,2661,2667,964,2660,1537,2688,697,1659,820,963,1078,983,2587,1575,698,3242,2674,1759,419,973,413,1197,2061,1902,2059,2060,1983,1332,1896,620,1379,1380,2029,856,425,703,779,1587,2843,821,2595,866,1672,1540,867,1512,1618,1617,1616,1615,1614,1613,2166,2165,2164,2163,1965,1968,1782,2332,2254,1873,1271,1909,164,163,162,1323,2508,2507,2293,1854,1147,,,,,,,,,,,
